transaction_id,account_id,transaction_type,amount,timestamp
14764,2735,CREDIT,3327,2026-03-12 12:21:38
14765,2735,CREDIT,669,2025-10-09 22:49:53
14766,2735,DEBIT,1012,2025-09-19 22:30:10
14767,2735,CREDIT,492,2025-12-30 12:14:09
14768,2735,DEBIT,434,2026-02-14 23:02:39
14769,2736,DEBIT,2944,2025-10-26 15:13:11
14770,2736,CREDIT,2714,2025-12-21 01:54:13
14771,2736,CREDIT,4787,2026-02-02 11:15:24
14772,2736,CREDIT,215,2025-11-11 17:09:58
14773,2736,DEBIT,2362,2025-09-27 20:16:01
14774,2736,DEBIT,2440,2026-03-09 02:24:16
14775,2736,CREDIT,353,2026-01-17 06:52:59
14776,2737,DEBIT,3100,2025-09-27 03:10:47
14777,2737,DEBIT,4832,2026-02-17 12:48:36
14778,2738,DEBIT,568,2025-08-04 00:07:05
14779,2738,CREDIT,914,2025-11-25 06:24:13
14780,2738,CREDIT,204,2025-12-04 20:43:03
14781,2738,DEBIT,3437,2025-12-20 23:20:17
14782,2738,CREDIT,3127,2026-03-02 09:16:29
14783,2739,CREDIT,4551,2026-03-07 06:18:28
14784,2740,DEBIT,1409,2025-12-19 22:15:09
14785,2740,CREDIT,338,2026-01-08 23:07:57
14786,2740,DEBIT,1382,2025-11-29 06:23:31
14787,2740,DEBIT,359,2026-01-26 17:21:23
14788,2740,DEBIT,354,2026-05-31 14:18:27
14789,2740,CREDIT,2374,2025-11-16 08:05:55
14790,2740,CREDIT,2532,2026-03-07 21:09:47
14791,2740,DEBIT,3205,2025-08-20 20:34:16
14792,2741,DEBIT,2993,2025-09-23 21:27:10
14793,2741,DEBIT,2397,2025-09-08 11:06:38
14794,2741,CREDIT,4542,2025-07-18 09:26:29
14795,2741,CREDIT,1159,2026-04-10 19:21:13
14796,2742,DEBIT,4054,2025-07-05 22:25:11
14797,2742,DEBIT,577,2026-05-09 16:04:17
14798,2742,CREDIT,967,2026-02-09 08:55:22
14799,2742,CREDIT,2855,2026-06-02 10:31:54
14800,2742,DEBIT,3608,2025-07-25 18:35:25
14801,2742,CREDIT,1262,2025-10-17 17:41:36
14802,2743,CREDIT,762,2026-04-30 23:48:10
14803,2743,CREDIT,1076,2026-03-13 02:39:38
14804,2743,DEBIT,4924,2026-03-10 01:10:03
14805,2743,DEBIT,453,2025-11-18 06:54:39
14806,2744,DEBIT,4190,2026-01-01 08:05:27
14807,2744,DEBIT,2658,2026-06-03 14:51:22
14808,2745,CREDIT,1060,2025-10-12 12:55:14
14809,2745,CREDIT,2715,2025-08-04 12:16:11
14810,2745,CREDIT,3688,2026-03-06 21:54:51
14811,2745,CREDIT,3028,2025-11-25 20:51:51
14812,2745,DEBIT,541,2025-09-09 17:51:07
14813,2745,DEBIT,4576,2026-03-06 05:25:07
14814,2745,CREDIT,3347,2025-07-07 09:46:36
14815,2745,CREDIT,1589,2025-08-18 03:01:35
14816,2746,CREDIT,1820,2026-05-01 08:12:49
14817,2746,DEBIT,767,2025-12-24 20:38:24
14818,2747,CREDIT,4950,2025-12-06 02:54:06
14819,2747,DEBIT,3241,2025-07-14 21:17:31
14820,2747,CREDIT,3760,2026-06-18 08:05:08
14821,2747,CREDIT,2919,2026-06-11 11:40:16
14822,2747,CREDIT,4906,2025-07-06 02:34:00
14823,2747,CREDIT,1143,2026-06-04 03:53:26
14824,2747,DEBIT,2823,2025-07-13 11:05:42
14825,2747,DEBIT,4581,2025-10-09 02:15:18
14826,2748,CREDIT,2620,2026-01-28 13:08:05
14827,2748,DEBIT,3917,2025-07-07 23:23:47
14828,2748,CREDIT,4681,2025-09-17 09:13:31
14829,2748,DEBIT,956,2026-01-05 16:44:57
14830,2748,CREDIT,4818,2025-09-28 05:05:30
14831,2748,DEBIT,1273,2025-08-22 17:30:53
14832,2748,DEBIT,4737,2025-09-17 13:04:09
14833,2748,DEBIT,1420,2026-01-26 11:32:23
14834,2748,DEBIT,2595,2025-07-29 14:11:09
14835,2749,DEBIT,1445,2025-07-20 09:16:16
14836,2750,DEBIT,3687,2025-08-03 09:28:28
14837,2750,CREDIT,3179,2025-07-01 20:57:54
14838,2750,DEBIT,2924,2026-04-07 04:58:56
14839,2750,CREDIT,2002,2025-08-01 17:00:38
14840,2750,CREDIT,4594,2025-11-12 06:25:56
14841,2750,DEBIT,2472,2026-03-13 22:56:08
14842,2750,CREDIT,4857,2025-09-07 09:43:14
14843,2751,CREDIT,341,2026-05-28 05:29:51
14844,2751,DEBIT,3165,2026-01-14 23:02:24
14845,2751,CREDIT,2436,2025-11-08 15:10:51
14846,2752,DEBIT,3224,2026-02-21 23:35:22
14847,2752,DEBIT,1689,2025-06-27 21:57:58
14848,2752,DEBIT,4695,2026-03-12 17:41:08
14849,2752,DEBIT,3865,2025-10-30 02:34:30
14850,2752,DEBIT,180,2025-07-24 07:09:38
14851,2752,DEBIT,737,2026-05-19 05:32:43
14852,2752,DEBIT,953,2025-07-28 18:18:52
14853,2752,CREDIT,739,2025-10-23 02:16:12
14854,2752,CREDIT,2585,2025-11-17 04:19:37
14855,2752,DEBIT,595,2025-11-11 01:58:13
14856,2753,DEBIT,2234,2026-05-18 08:39:18
14857,2753,CREDIT,1595,2026-04-10 06:54:03
14858,2753,CREDIT,2578,2025-12-17 22:34:19
14859,2753,DEBIT,2317,2026-03-11 22:59:13
14860,2753,DEBIT,2557,2025-09-25 21:05:11
14861,2753,CREDIT,3580,2025-12-19 19:38:58
14862,2753,DEBIT,4209,2026-05-12 09:07:03
14863,2753,CREDIT,1071,2025-11-17 20:40:43
14864,2753,CREDIT,3720,2025-10-21 02:43:15
14865,2753,DEBIT,2846,2025-12-15 13:48:51
14866,2754,CREDIT,2211,2025-06-26 22:25:37
14867,2754,DEBIT,4288,2026-04-09 00:23:14
14868,2754,CREDIT,845,2025-07-12 13:35:23
14869,2754,CREDIT,2381,2025-10-10 12:05:32
14870,2754,CREDIT,4448,2025-06-19 09:55:48
14871,2754,DEBIT,150,2026-01-03 06:22:40
14872,2754,DEBIT,3507,2025-07-12 09:05:57
14873,2755,DEBIT,4897,2026-03-06 07:10:13
14874,2755,DEBIT,2116,2026-05-13 23:37:31
14875,2755,CREDIT,4893,2025-07-25 16:15:32
14876,2755,DEBIT,1624,2025-09-03 01:56:23
14877,2755,DEBIT,1198,2026-02-09 11:41:47
14878,2755,CREDIT,1240,2026-04-13 01:40:12
14879,2756,CREDIT,581,2025-12-03 23:58:40
14880,2756,CREDIT,1819,2026-05-19 08:35:13
14881,2756,CREDIT,718,2025-06-25 04:25:20
14882,2756,CREDIT,892,2026-04-09 20:08:09
14883,2756,DEBIT,3306,2025-07-21 03:35:56
14884,2756,DEBIT,4851,2026-02-15 05:30:21
14885,2756,DEBIT,4912,2025-07-15 15:09:47
14886,2756,DEBIT,701,2025-09-15 23:04:19
14887,2756,DEBIT,4365,2026-04-10 01:30:19
14888,2757,CREDIT,900,2026-06-10 01:06:53
14889,2757,CREDIT,4801,2025-12-10 06:05:30
14890,2757,CREDIT,1288,2025-07-09 20:18:50
14891,2757,CREDIT,4335,2026-04-05 11:32:23
14892,2757,CREDIT,580,2025-12-02 17:10:41
14893,2757,DEBIT,4776,2025-11-11 13:16:46
14894,2757,CREDIT,1707,2025-10-26 18:24:16
14895,2757,DEBIT,984,2026-01-06 02:21:39
14896,2757,CREDIT,2091,2025-07-25 00:38:57
14897,2757,DEBIT,1988,2026-02-11 14:48:34
14898,2758,DEBIT,4230,2026-01-27 22:26:16
14899,2758,DEBIT,1406,2025-09-11 07:21:56
14900,2758,CREDIT,4763,2026-04-26 07:54:55
14901,2758,CREDIT,555,2026-04-19 06:05:12
14902,2758,DEBIT,178,2025-10-01 02:56:49
14903,2758,CREDIT,4026,2025-10-16 00:23:44
14904,2758,DEBIT,4568,2026-02-09 17:56:40
14905,2759,CREDIT,133,2025-09-05 11:09:38
14906,2759,CREDIT,2862,2025-10-08 02:16:28
14907,2759,DEBIT,391,2026-04-22 14:16:43
14908,2759,DEBIT,4592,2026-05-10 20:30:13
14909,2759,DEBIT,2761,2026-04-19 20:55:26
14910,2760,DEBIT,4752,2026-04-18 03:28:13
14911,2760,DEBIT,4663,2025-10-18 14:47:42
14912,2761,DEBIT,3566,2025-12-16 08:37:33
14913,2761,CREDIT,1616,2025-11-26 16:37:42
14914,2761,DEBIT,3340,2026-01-27 10:14:20
14915,2761,CREDIT,3165,2026-03-15 14:24:40
14916,2761,DEBIT,1425,2025-10-06 00:41:14
14917,2762,DEBIT,3030,2025-10-20 03:18:04
14918,2762,CREDIT,2891,2025-10-22 09:04:48
14919,2762,DEBIT,2478,2026-06-11 13:54:12
14920,2762,CREDIT,2646,2026-06-02 01:47:38
14921,2762,CREDIT,1051,2026-05-14 03:36:31
14922,2762,DEBIT,113,2025-12-17 08:26:47
14923,2762,DEBIT,3493,2025-08-12 15:14:26
14924,2762,CREDIT,2102,2025-12-10 12:12:25
14925,2762,CREDIT,3550,2025-07-27 21:38:11
14926,2762,DEBIT,1520,2025-07-12 20:32:23
14927,2763,CREDIT,2126,2025-10-01 07:43:53
14928,2763,DEBIT,1071,2026-03-30 09:09:44
14929,2763,DEBIT,936,2026-06-02 02:51:24
14930,2763,CREDIT,3013,2026-01-05 18:32:56
14931,2764,DEBIT,3313,2025-07-11 19:26:49
14932,2764,CREDIT,4055,2025-09-02 20:46:19
14933,2764,CREDIT,1928,2026-05-23 23:27:52
14934,2764,CREDIT,2583,2025-08-09 23:16:50
14935,2764,DEBIT,4778,2025-07-07 08:43:17
14936,2764,DEBIT,4386,2026-06-15 10:59:39
14937,2764,CREDIT,1084,2025-08-12 11:56:30
14938,2764,CREDIT,1374,2026-05-03 19:12:46
14939,2764,CREDIT,3229,2026-05-09 18:42:39
14940,2765,CREDIT,2589,2025-07-17 00:38:28
14941,2765,CREDIT,3375,2025-10-11 05:45:43
14942,2765,DEBIT,2230,2025-10-08 18:32:10
14943,2766,CREDIT,2728,2026-06-09 02:57:58
14944,2766,DEBIT,3549,2026-05-03 05:57:24
14945,2766,CREDIT,3781,2025-08-08 01:51:56
14946,2766,CREDIT,4294,2025-11-21 08:47:31
14947,2766,DEBIT,1984,2025-11-18 01:05:29
14948,2766,CREDIT,4488,2025-10-12 01:51:39
14949,2766,CREDIT,1191,2025-10-13 09:13:09
14950,2766,CREDIT,771,2025-12-31 16:39:15
14951,2766,CREDIT,1240,2026-02-07 08:56:58
14952,2767,DEBIT,3042,2026-05-19 03:45:40
14953,2767,CREDIT,2416,2025-12-07 14:25:47
14954,2767,CREDIT,4876,2026-02-02 16:21:47
14955,2767,CREDIT,4608,2025-09-06 15:51:20
14956,2767,CREDIT,3660,2025-12-04 21:14:50
14957,2767,CREDIT,4595,2025-06-29 08:34:18
14958,2767,CREDIT,4977,2025-11-04 05:15:52
14959,2768,CREDIT,4264,2025-11-24 09:06:18
14960,2768,CREDIT,3539,2025-10-28 11:07:25
14961,2768,CREDIT,3964,2026-02-10 20:21:30
14962,2768,DEBIT,4102,2026-03-22 19:50:53
14963,2769,DEBIT,4508,2025-07-10 09:07:40
14964,2769,DEBIT,4949,2026-05-30 15:33:24
14965,2769,CREDIT,1178,2025-12-12 16:18:55
14966,2769,DEBIT,3564,2026-04-17 23:24:41
14967,2769,CREDIT,1262,2026-01-12 01:12:43
14968,2770,DEBIT,2691,2025-08-29 15:19:13
14969,2771,CREDIT,3924,2025-12-28 10:27:17
14970,2771,CREDIT,1608,2025-10-22 21:09:16
14971,2772,DEBIT,776,2025-09-04 03:23:04
14972,2772,DEBIT,584,2025-11-19 07:21:11
14973,2773,CREDIT,2227,2025-07-31 18:11:46
14974,2774,DEBIT,2063,2026-05-13 23:07:08
14975,2774,DEBIT,1985,2026-04-24 21:27:29
14976,2775,CREDIT,1662,2025-12-13 10:23:11
14977,2775,DEBIT,4200,2026-01-18 01:26:01
14978,2775,DEBIT,896,2025-12-25 20:39:40
14979,2775,CREDIT,4129,2026-01-11 12:30:47
14980,2776,DEBIT,1574,2026-02-24 08:52:35
14981,2776,CREDIT,3773,2025-12-12 01:24:52
14982,2776,DEBIT,2068,2026-05-06 18:50:30
14983,2776,DEBIT,4414,2025-08-22 14:49:19
14984,2776,DEBIT,690,2026-02-07 03:39:00
14985,2776,DEBIT,2267,2025-11-12 22:34:18
14986,2776,DEBIT,3792,2025-12-06 08:52:30
14987,2777,CREDIT,1540,2025-09-09 13:31:57
14988,2777,CREDIT,4721,2026-01-31 16:14:06
14989,2777,CREDIT,1189,2025-10-21 09:32:55
14990,2777,DEBIT,1508,2026-03-29 06:33:54
14991,2778,DEBIT,231,2025-11-30 18:52:12
14992,2778,DEBIT,496,2026-06-15 01:43:53
14993,2778,CREDIT,475,2025-10-09 05:01:10
14994,2778,DEBIT,455,2025-10-24 13:48:40
14995,2778,DEBIT,2734,2025-12-30 00:50:12
14996,2779,CREDIT,1039,2025-12-13 10:18:10
14997,2779,CREDIT,1440,2026-01-13 00:59:07
14998,2779,CREDIT,2494,2026-04-21 16:53:56
14999,2779,CREDIT,159,2025-10-21 21:22:40
15000,2779,CREDIT,138,2026-05-01 10:36:18
15001,2779,CREDIT,1702,2026-01-23 12:37:26
15002,2779,DEBIT,2771,2025-11-01 17:43:01
15003,2779,DEBIT,4163,2025-07-03 06:19:57
15004,2779,DEBIT,4253,2025-07-06 09:18:37
15005,2780,DEBIT,1447,2025-12-13 07:46:49
15006,2780,CREDIT,4462,2025-12-19 02:47:17
15007,2780,CREDIT,4070,2025-08-19 03:03:39
15008,2780,DEBIT,2185,2025-09-25 01:59:47
15009,2780,CREDIT,3281,2026-01-24 02:34:11
15010,2780,DEBIT,1913,2026-02-14 15:55:05
15011,2780,DEBIT,3229,2026-03-04 00:21:14
15012,2781,CREDIT,4620,2025-09-22 23:18:37
15013,2781,CREDIT,3123,2026-04-17 20:40:04
15014,2781,DEBIT,2652,2025-10-24 01:45:27
15015,2781,DEBIT,485,2025-10-13 21:29:00
15016,2781,CREDIT,1500,2025-08-29 08:39:33
15017,2781,DEBIT,2605,2026-02-21 16:14:25
15018,2781,DEBIT,3795,2025-09-23 11:12:34
15019,2781,CREDIT,1037,2026-04-20 01:10:58
15020,2781,DEBIT,996,2026-04-29 04:09:14
15021,2781,CREDIT,1142,2026-02-18 20:50:22
15022,2782,DEBIT,4131,2025-09-11 20:39:07
15023,2782,CREDIT,330,2026-03-18 22:18:36
15024,2782,CREDIT,1255,2025-07-03 17:55:25
15025,2782,CREDIT,4702,2026-05-01 19:57:33
15026,2782,DEBIT,3383,2025-10-08 22:28:07
15027,2782,DEBIT,295,2025-09-14 19:57:23
15028,2782,CREDIT,2497,2025-07-27 08:46:36
15029,2782,DEBIT,4299,2025-10-01 20:34:34
15030,2782,CREDIT,418,2025-06-19 23:14:59
15031,2782,CREDIT,1406,2025-09-26 21:33:30
15032,2783,CREDIT,4610,2026-01-11 13:07:36
15033,2783,CREDIT,1091,2026-03-18 01:36:36
15034,2783,CREDIT,2397,2025-09-07 12:02:36
15035,2783,CREDIT,4783,2026-04-29 22:31:50
15036,2783,CREDIT,4306,2025-12-07 13:50:08
15037,2783,DEBIT,2714,2025-12-20 21:02:56
15038,2783,CREDIT,2987,2025-09-19 08:49:20
15039,2783,DEBIT,1153,2025-09-22 09:53:13
15040,2783,DEBIT,711,2025-12-27 17:43:16
15041,2784,DEBIT,4860,2026-01-04 02:21:37
15042,2784,CREDIT,3278,2025-11-11 04:54:16
15043,2784,DEBIT,2762,2026-01-15 22:01:34
15044,2784,CREDIT,1354,2025-07-25 07:53:56
15045,2784,DEBIT,4828,2025-11-19 03:39:13
15046,2784,DEBIT,3091,2026-03-12 00:41:01
15047,2784,CREDIT,4705,2025-12-28 11:37:14
15048,2784,CREDIT,2429,2026-01-14 15:33:33
15049,2784,DEBIT,445,2025-08-05 15:45:14
15050,2785,CREDIT,324,2026-03-21 11:08:11
15051,2785,CREDIT,1009,2026-05-22 04:38:34
15052,2786,CREDIT,4159,2026-01-05 11:06:45
15053,2786,CREDIT,4264,2025-11-18 13:32:38
15054,2786,CREDIT,4740,2025-09-01 21:03:48
15055,2786,CREDIT,1078,2025-08-20 07:56:46
15056,2786,CREDIT,758,2025-11-03 03:47:06
15057,2786,DEBIT,878,2025-12-21 10:48:57
15058,2786,CREDIT,4226,2025-08-12 04:54:25
15059,2786,CREDIT,2222,2026-02-25 08:28:19
15060,2786,CREDIT,4512,2026-02-12 19:12:59
15061,2786,CREDIT,3846,2025-06-27 18:38:14
15062,2787,DEBIT,958,2026-01-29 09:29:25
15063,2787,DEBIT,3528,2025-09-09 20:00:55
15064,2787,CREDIT,4615,2026-04-30 22:01:04
15065,2787,CREDIT,817,2025-09-04 21:47:57
15066,2787,CREDIT,1508,2025-06-25 13:26:50
15067,2787,DEBIT,3298,2026-01-22 07:27:29
15068,2787,CREDIT,3667,2026-05-21 15:04:59
15069,2787,DEBIT,2342,2025-11-14 02:18:44
15070,2788,CREDIT,4193,2026-05-23 19:03:12
15071,2788,DEBIT,2694,2026-04-12 20:22:55
15072,2788,CREDIT,4931,2025-11-20 12:14:56
15073,2788,DEBIT,1036,2025-08-30 18:42:32
15074,2788,CREDIT,129,2025-10-17 03:00:55
15075,2789,DEBIT,1646,2025-08-03 15:16:42
15076,2789,CREDIT,3163,2026-06-06 06:57:22
15077,2789,DEBIT,2042,2025-09-09 23:08:04
15078,2789,CREDIT,4418,2026-04-27 03:58:40
15079,2789,DEBIT,117,2025-12-14 21:36:23
15080,2789,CREDIT,3927,2026-01-01 18:12:58
15081,2789,DEBIT,3898,2025-12-26 12:34:52
15082,2790,CREDIT,4633,2025-07-12 13:35:24
15083,2790,DEBIT,948,2026-03-28 00:55:55
15084,2790,CREDIT,226,2026-06-01 10:17:17
15085,2790,CREDIT,656,2025-08-15 02:03:07
15086,2790,DEBIT,351,2026-04-05 12:35:45
15087,2790,DEBIT,3866,2026-04-19 03:03:21
15088,2790,DEBIT,4172,2025-08-20 11:54:32
15089,2791,CREDIT,1587,2026-01-11 19:52:18
15090,2791,DEBIT,3664,2025-09-26 22:19:11
15091,2792,DEBIT,643,2025-10-21 13:49:28
15092,2792,CREDIT,435,2025-11-18 14:21:58
15093,2793,CREDIT,526,2026-01-13 06:07:42
15094,2793,DEBIT,1034,2025-07-18 01:15:07
15095,2793,DEBIT,4928,2026-05-24 00:47:58
15096,2793,CREDIT,3432,2026-03-22 19:07:15
15097,2793,DEBIT,4924,2026-05-31 05:55:08
15098,2793,DEBIT,3080,2025-11-15 14:03:02
15099,2793,DEBIT,1392,2026-04-14 19:28:41
15100,2794,DEBIT,3584,2026-06-11 08:37:25
15101,2794,CREDIT,2506,2026-04-26 20:26:33
15102,2794,DEBIT,2243,2025-09-20 19:49:01
15103,2794,CREDIT,882,2025-07-27 09:22:55
15104,2794,DEBIT,2393,2026-05-01 16:21:43
15105,2794,DEBIT,1273,2025-11-26 22:47:22
15106,2794,DEBIT,1744,2026-03-12 22:17:47
15107,2795,CREDIT,787,2026-02-13 18:55:57
15108,2795,CREDIT,3314,2026-01-18 17:43:59
15109,2796,DEBIT,3271,2026-03-04 21:23:45
15110,2797,DEBIT,3743,2025-07-22 22:33:54
15111,2797,DEBIT,2296,2025-10-30 04:47:20
15112,2797,DEBIT,1416,2026-01-20 17:27:59
15113,2797,DEBIT,1189,2025-09-12 13:45:17
15114,2797,DEBIT,3171,2025-07-14 20:59:25
15115,2797,DEBIT,4171,2025-12-31 01:13:48
15116,2797,CREDIT,4502,2025-12-06 13:56:13
15117,2797,CREDIT,1353,2025-11-01 22:32:16
15118,2797,DEBIT,4806,2025-07-20 05:07:50
15119,2798,CREDIT,2290,2026-06-04 15:56:54
15120,2798,DEBIT,3019,2025-11-08 13:24:13
15121,2798,DEBIT,1706,2026-03-14 15:47:40
15122,2798,CREDIT,4830,2026-02-11 10:23:10
15123,2798,DEBIT,4860,2026-01-15 06:48:48
15124,2798,CREDIT,3112,2025-08-24 09:45:06
15125,2798,CREDIT,3393,2026-05-08 16:32:00
15126,2798,DEBIT,4338,2026-03-04 17:44:37
15127,2798,CREDIT,4442,2026-04-15 03:11:24
15128,2799,DEBIT,3064,2025-10-27 00:10:15
15129,2800,DEBIT,4574,2025-08-01 09:35:33
15130,2800,DEBIT,242,2026-04-16 22:40:28
15131,2800,CREDIT,4809,2025-10-20 11:38:16
15132,2800,CREDIT,474,2025-09-18 21:55:48
15133,2800,CREDIT,3954,2026-03-18 22:07:23
15134,2800,CREDIT,2284,2026-01-21 16:13:35
15135,2800,DEBIT,2794,2026-04-05 13:11:55
15136,2800,CREDIT,3956,2025-08-01 08:48:37
15137,2800,CREDIT,3839,2025-08-05 11:21:05
15138,2800,CREDIT,2854,2026-04-29 23:02:59
15139,2801,DEBIT,967,2025-08-22 21:47:49
15140,2801,CREDIT,3196,2025-07-12 13:48:37
15141,2802,CREDIT,1307,2026-04-25 02:34:28
15142,2802,CREDIT,3905,2026-04-16 06:04:17
15143,2802,DEBIT,242,2026-05-27 20:19:08
15144,2802,DEBIT,2031,2025-12-04 04:43:43
15145,2802,CREDIT,1373,2026-06-15 01:00:37
15146,2802,CREDIT,4596,2026-02-07 00:43:56
15147,2803,CREDIT,2874,2025-07-20 08:16:25
15148,2803,CREDIT,1134,2025-09-29 03:12:04
15149,2804,DEBIT,3298,2025-12-20 16:00:07
15150,2804,DEBIT,1802,2025-09-25 04:00:05
15151,2805,CREDIT,3717,2026-04-13 01:54:01
15152,2805,DEBIT,2183,2026-04-24 02:34:57
15153,2805,DEBIT,1964,2025-10-31 15:44:28
15154,2805,DEBIT,217,2025-08-16 07:25:24
15155,2805,DEBIT,2126,2025-08-03 12:50:50
15156,2805,DEBIT,2681,2025-11-26 14:04:09
15157,2805,CREDIT,2095,2025-06-18 18:24:20
15158,2805,CREDIT,2687,2026-04-01 22:29:19
15159,2805,CREDIT,3003,2026-02-07 15:23:21
15160,2806,CREDIT,4363,2025-09-20 13:48:36
15161,2806,DEBIT,3983,2026-01-19 22:35:43
15162,2806,DEBIT,2421,2026-06-15 08:57:48
15163,2807,CREDIT,2684,2025-10-14 06:35:47
15164,2807,CREDIT,4214,2026-01-10 15:41:29
15165,2808,CREDIT,2855,2026-02-19 15:59:29
15166,2808,DEBIT,637,2025-11-07 18:36:03
15167,2808,DEBIT,4668,2025-11-11 03:54:30
15168,2808,CREDIT,330,2026-06-06 07:39:28
15169,2809,CREDIT,915,2025-07-18 07:50:30
15170,2809,CREDIT,4033,2025-09-01 08:51:16
15171,2809,CREDIT,1991,2026-03-23 22:03:01
15172,2809,CREDIT,2627,2025-08-04 04:00:54
15173,2809,CREDIT,4481,2025-11-13 16:52:54
15174,2809,CREDIT,2837,2026-06-03 20:17:45
15175,2809,DEBIT,2794,2025-08-14 21:05:40
15176,2810,CREDIT,3530,2025-06-24 10:50:59
15177,2810,DEBIT,1194,2025-08-12 18:06:13
15178,2810,DEBIT,3022,2026-01-07 00:03:41
15179,2810,CREDIT,2316,2025-10-30 09:26:23
15180,2810,DEBIT,2770,2025-09-10 18:34:49
15181,2811,DEBIT,4348,2025-09-08 16:14:03
15182,2811,CREDIT,3765,2026-01-20 13:33:23
15183,2811,DEBIT,1788,2025-08-18 14:55:59
15184,2811,CREDIT,4770,2026-01-30 00:36:28
15185,2811,CREDIT,3002,2025-07-21 16:00:26
15186,2811,CREDIT,3013,2025-11-07 19:16:16
15187,2811,CREDIT,891,2025-08-03 18:12:02
15188,2811,CREDIT,2369,2025-11-01 18:21:46
15189,2812,DEBIT,2313,2026-06-06 05:16:29
15190,2812,CREDIT,1468,2025-09-27 10:48:28
15191,2812,CREDIT,1905,2025-08-19 05:22:40
15192,2812,CREDIT,3469,2025-12-23 05:24:33
15193,2812,DEBIT,1975,2026-03-04 01:28:29
15194,2813,CREDIT,4008,2026-05-27 05:05:20
15195,2813,CREDIT,2083,2025-11-04 06:20:32
15196,2813,DEBIT,2653,2026-03-26 17:59:36
15197,2813,DEBIT,1961,2025-12-22 06:50:10
15198,2813,DEBIT,351,2025-12-07 15:51:05
15199,2813,CREDIT,890,2026-06-14 08:44:25
15200,2813,CREDIT,1572,2025-11-02 18:15:10
15201,2813,DEBIT,2620,2025-08-07 06:17:53
15202,2814,CREDIT,3725,2025-06-19 09:21:37
15203,2814,DEBIT,535,2026-05-21 15:36:29
15204,2814,DEBIT,1374,2025-08-08 02:39:00
15205,2814,CREDIT,2214,2026-03-27 23:22:36
15206,2814,CREDIT,2616,2026-02-01 02:00:47
15207,2814,CREDIT,4382,2025-08-29 06:51:00
15208,2814,CREDIT,218,2026-01-24 16:20:22
15209,2814,DEBIT,4531,2026-03-21 18:55:08
15210,2814,DEBIT,366,2026-03-12 07:02:35
15211,2815,CREDIT,3694,2026-03-23 23:21:07
15212,2815,DEBIT,2125,2025-11-21 00:30:45
15213,2815,DEBIT,3617,2026-04-14 07:16:10
15214,2816,DEBIT,3951,2025-11-23 22:42:31
15215,2816,DEBIT,558,2026-04-20 09:20:32
15216,2817,CREDIT,2378,2025-12-11 23:12:53
15217,2817,DEBIT,2111,2025-10-26 14:03:29
15218,2817,CREDIT,3751,2026-06-04 10:17:49
15219,2817,DEBIT,1805,2025-07-10 21:43:58
15220,2817,DEBIT,4621,2026-02-15 17:19:54
15221,2818,CREDIT,1834,2025-11-25 09:49:27
15222,2818,CREDIT,2874,2026-05-06 07:36:07
15223,2818,DEBIT,4747,2026-06-03 22:05:44
15224,2818,CREDIT,1442,2025-06-20 00:45:45
15225,2818,CREDIT,2585,2025-07-08 07:39:02
15226,2818,CREDIT,1080,2025-07-03 06:22:49
15227,2818,CREDIT,457,2025-12-20 02:34:03
15228,2818,DEBIT,3062,2025-12-27 13:10:19
15229,2818,DEBIT,3967,2025-08-07 17:40:02
15230,2819,DEBIT,1159,2025-10-16 14:48:24
15231,2820,DEBIT,2171,2026-03-30 09:27:31
15232,2820,DEBIT,4699,2026-01-20 10:36:20
15233,2820,DEBIT,3880,2026-03-22 01:34:14
15234,2821,DEBIT,521,2025-07-20 03:52:32
15235,2822,CREDIT,1131,2026-04-20 06:44:08
15236,2822,DEBIT,3254,2025-11-07 06:09:55
15237,2822,DEBIT,1190,2025-07-04 20:15:33
15238,2822,DEBIT,1478,2025-10-31 05:33:50
15239,2822,CREDIT,4656,2026-03-28 02:15:58
15240,2823,CREDIT,2598,2026-05-01 03:46:29
15241,2823,DEBIT,507,2025-10-21 06:25:23
15242,2823,CREDIT,2956,2026-01-03 01:42:20
15243,2823,CREDIT,1038,2026-01-07 21:53:48
15244,2823,DEBIT,1218,2025-09-13 06:14:49
15245,2823,CREDIT,2515,2025-09-04 12:55:53
15246,2824,CREDIT,4381,2026-02-11 22:00:36
15247,2825,DEBIT,2074,2025-10-29 21:49:31
15248,2825,CREDIT,4744,2025-07-14 06:06:45
15249,2825,DEBIT,2085,2026-04-11 07:09:36
15250,2825,DEBIT,3395,2025-09-18 13:45:42
15251,2826,DEBIT,3715,2026-01-21 05:35:34
15252,2826,DEBIT,203,2026-02-09 21:55:52
15253,2826,CREDIT,2345,2025-12-02 17:04:06
15254,2826,DEBIT,3669,2025-07-25 03:10:01
15255,2826,CREDIT,271,2025-08-09 15:53:03
15256,2826,DEBIT,4536,2026-02-25 13:03:42
15257,2826,DEBIT,2084,2026-01-07 04:58:57
15258,2826,DEBIT,1479,2026-03-27 02:08:49
15259,2826,DEBIT,768,2025-12-15 21:13:05
15260,2826,CREDIT,886,2025-10-21 21:40:48
15261,2827,CREDIT,2040,2026-01-11 15:28:58
15262,2827,DEBIT,2331,2026-01-01 18:57:49
15263,2827,DEBIT,1576,2026-03-29 21:20:10
15264,2827,DEBIT,4650,2025-07-10 02:07:46
15265,2827,CREDIT,507,2025-06-28 19:44:41
